Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2014-10-16,57.404,58.011,57.08,57.34
2014-10-17,57.325,57.648,56.984,57.052
2014-10-20,57.144,57.926,57.022,57.472
2014-10-21,57.397,58.35,57.226,58.009
2014-10-22,58.048,58.098,57.139,57.317
2014-10-23,57.414,57.708,56.919,57.374
2014-10-24,57.402,57.753,56.946,57.136
2014-10-27,56.898,57.331,56.771,56.891
2014-10-28,56.789,57.656,56.734,56.882
2014-10-29,57.03,57.56,56.828,57.096
2014-10-30,57.171,57.502,54.544,55.06
2014-10-31,55.108,55.194,52.899,54.513
2014-11-03,53.83,54.905,53.357,54.551
2014-11-04,54.353,54.568,53.699,53.898
2014-11-05,53.855,53.884,51.436,51.816
2014-11-06,52.011,52.676,51.401,52.462
2014-11-07,52.286,53.594,51.262,53.354
2014-11-10,53.097,53.797,52.489,52.944
2014-11-11,53.014,53.65,52.46,53.051
2014-11-12,53.201,53.314,52.655,53.125
2014-11-13,53.055,53.42,52.76,53.079
2014-11-14,52.808,55.267,51.919,54.995
2014-11-17,54.705,55.433,54.275,54.654
2014-11-18,54.469,55.219,54.081,54.388
2014-11-19,54.265,55.56,53.459,54.175
2014-11-20,54.094,54.908,53.684,54.572
2014-11-21,54.395,56.135,54.246,55.744
2014-11-24,55.657,55.879,54.883,55.5
2014-11-25,55.625,56.277,55.201,55.745
2014-11-26,55.633,55.707,55.003,55.118
2014-11-27,55.122,55.312,53.925,54.31
2014-11-28,54.261,54.298,51.873,52.232
2014-12-01,49.399,55.992,49.365,54.958
2014-12-02,54.419,55.359,53.672,55.198
2014-12-03,55.116,55.803,54.438,55.284
2014-12-04,55.181,56.205,55.063,55.175
2014-12-05,55.132,55.602,54.686,55.032
2014-12-08,54.812,55.526,54.652,55.179
2014-12-09,55.148,57.502,54.849,57.248
2014-12-10,57.176,58.037,56.759,57.144
2014-12-11,57.014,57.917,56.735,57.334
2014-12-12,57.438,57.765,56.995,57.042
2014-12-15,57.074,57.14,54.113,54.334
2014-12-16,54.373,55.899,52.242,53.031
2014-12-17,53.071,54.473,53.003,53.948
2014-12-18,53.932,55.751,53.919,54.791
2014-12-19,54.78,56.062,54.752,55.875
2014-12-22,55.918,56.103,53.983,54.512
2014-12-23,54.383,55.794,54.383,55.557
2014-12-24,55.564,56.196,55.411,56.09
2014-12-26,56.057,58.574,55.974,57.546
2014-12-29,57.566,58.135,55.696,55.867
2014-12-30,55.78,57.988,55.741,57.213
2014-12-31,57.189,57.23,55.024,55.42
2015-01-02,56.167,57.459,55.488,56.514
2015-01-05,56.765,58.467,56.756,58.111
2015-01-06,57.876,60.345,57.876,60.079
2015-01-07,59.775,60.539,59.303,59.854
2015-01-08,59.95,60.425,59.123,59.336
2015-01-09,59.412,59.736,58.751,59.287
2015-01-12,59.5,60.007,59.324,59.801
2015-01-13,59.805,62.423,59.777,61.883
2015-01-14,61.866,62.05,60.128,60.687
2015-01-15,60.855,63.903,60.31,62.756
2015-01-16,62.971,66.69,62.572,65.767
2015-01-19,66.198,66.332,65.392,65.891
2015-01-20,65.964,67.425,65.754,67.37
2015-01-21,67.051,68.553,66.453,67.015
2015-01-22,67.009,68.936,66.137,68.484
2015-01-23,68.414,69.309,67.706,68.536
2015-01-26,68.937,69.399,66.736,67.047
2015-01-27,66.606,67.525,66.195,67.09
2015-01-28,67.21,67.752,66.674,67.514
2015-01-29,67.477,67.67,62.355,62.927
2015-01-30,63.109,64.13,62.265,63.8
2015-02-02,63.531,63.929,62.412,63.484
2015-02-03,63.475,65.372,62.106,62.777
2015-02-04,62.813,64.241,62.352,63.734
2015-02-05,63.855,64.15,61.718,62.524
2015-02-06,62.562,63.047,60.718,61.424
2015-02-09,61.381,63.221,61.221,62.754
2015-02-10,62.734,63.329,62.221,62.675
2015-02-11,62.659,63.36,62.161,62.253
2015-02-12,62.393,63.148,61.336,61.459
2015-02-13,61.643,63.805,61.405,63.351
2015-02-16,63.488,63.942,63.103,63.769
2015-02-17,63.7,63.822,59.793,60.546
2015-02-18,60.553,60.852,59.963,60.413
2015-02-19,60.626,61.612,59.832,59.996
2015-02-20,60.179,61.152,59.04,59.335
2015-02-23,59.522,61.196,59.219,60.09
2015-02-24,60.308,60.434,59.054,59.662
2015-02-25,60.348,61.254,60.143,60.472
2015-02-26,60.437,61.726,60.332,61.237
2015-02-27,61.555,61.719,60.558,61.321
2015-03-02,61.738,62.2,60.605,60.791
2015-03-03,60.998,61.707,60.147,60.605
2015-03-04,60.673,61.187,60.185,60.732
2015-03-05,60.612,61.293,60.355,60.749
2015-03-06,60.821,60.957,59.597,60.31
2015-03-09,60.45,60.546,59.591,59.671
2015-03-10,59.791,61.139,59.587,60.767
2015-03-11,60.805,61.374,59.65,60.568
2015-03-12,60.543,61.235,60.178,60.678
2015-03-13,60.794,61.737,60.71,61.689
2015-03-16,61.596,62.09,60.474,61.021
2015-03-17,60.932,61.225,59.785,60.695
2015-03-18,60.688,61.965,60.16,60.709
2015-03-19,60.564,62.811,60.526,62.528
2015-03-20,62.475,64.723,61.956,63.933
2015-03-23,64.175,64.35,63.163,63.815
2015-03-24,63.792,64.093,63.32,63.683
2015-03-25,63.6,63.721,63.115,63.247
2015-03-26,63.123,64.568,63.068,64.215
2015-03-27,64.11,64.754,63.586,63.805
2015-03-30,63.71,64.09,62.841,63.125
2015-03-31,63.2277,63.9985,62.221,63.2049
2015-04-01,63.21,64.354,62.501,63.926
2015-04-02,63.934,64.052,62.055,62.777
2015-04-06,63.045,63.938,62.894,63.434
2015-04-07,63.309,63.381,62.536,63
2015-04-08,62.99,63.034,60.936,61.521
2015-04-09,61.31,61.472,60.454,61.106
2015-04-10,61.152,62.928,61.021,62.622
2015-04-13,62.388,62.717,61.666,61.673
2015-04-14,61.685,61.981,60.709,60.831
2015-04-15,61.064,61.827,60.866,61.451
2015-04-16,61.603,62.269,60.678,60.953
2015-04-17,60.93,61.455,60.49,60.572
2015-04-20,60.916,61.082,58.916,59.301
2015-04-21,59.288,60.186,59.089,59.533
2015-04-22,59.485,59.868,58.533,58.795
2015-04-23,58.862,59.67,58.511,58.723
2015-04-24,58.707,58.907,58.007,58.49
2015-04-27,58.543,60.472,58.427,60.114
2015-04-28,60.131,60.814,59.817,60.58
2015-04-29,60.518,60.686,59.601,59.756
2015-04-30,59.68,60.087,57.276,58.179
2015-05-01,58.099,58.866,57.327,58.709
2015-05-04,58.839,60.594,58.713,59.35
2015-05-05,59.489,60.278,59.131,59.693
2015-05-06,59.824,59.903,58.531,58.968
2015-05-07,59.019,59.184,58.055,58.671
2015-05-08,58.709,59.887,58.555,59.509
2015-05-11,59.805,60.387,59.225,59.782
2015-05-12,59.606,60.586,58.951,60.489
2015-05-13,60.375,62.108,60.272,61.816
2015-05-14,61.934,62.82,61.454,62.261
2015-05-15,62.47,62.648,61.37,61.902
2015-05-18,62.362,63.874,61.818,63.786
2015-05-19,63.788,63.822,61.577,62.154
2015-05-20,62.266,63.617,61.927,62.984
2015-05-21,62.999,63.497,62.769,63.25
2015-05-22,63.252,64.021,62.921,63.758
2015-05-25,64.089,64.385,63.66,64.085
2015-05-26,64.075,64.182,63.244,63.947
2015-05-27,63.792,64.197,63.079,63.225
2015-05-28,63.214,63.501,62.914,63.075
2015-05-29,63.175,63.387,62.434,62.633
2015-06-01,62.79,64.632,62.548,63.156
2015-06-02,63.128,63.228,61.888,61.973
2015-06-03,62.022,62.161,60.559,61.048
2015-06-04,60.956,61.16,59.512,59.968
2015-06-05,60.203,60.602,59.11,60.28
2015-06-08,60.106,60.618,59.07,59.123
2015-06-09,59.133,59.87,59.076,59.132
2015-06-10,59.156,59.661,58.515,58.706
2015-06-11,58.694,59.112,58.31,58.959
2015-06-12,58.922,59.19,58.278,58.722
2015-06-15,59.271,60.103,58.623,59.275
2015-06-16,59.222,59.455,58.601,59.024
2015-06-17,59.018,59.838,58.764,59.126
2015-06-18,58.877,60.187,58.781,59.383
2015-06-19,59.448,59.885,58.721,59.492
2015-06-22,59.184,59.746,58.802,59.516
2015-06-23,59.429,59.868,58.726,59.151
2015-06-24,59.071,59.438,58.723,59.177
2015-06-25,59.267,59.443,58.697,59.071
2015-06-26,59.146,59.329,57.961,59.11
2015-06-29,60.808,60.995,58.595,58.865
2015-06-30,58.9347,59.6601,58.0926,59.2044
2015-07-01,59.31,59.338,58.531,59.056
2015-07-02,59.086,59.697,58.7,59.379
2015-07-03,59.316,59.517,59.001,59.279
2015-07-06,59.997,60.198,58.997,59.92
2015-07-07,59.816,60.167,56.658,57.732
2015-07-08,57.881,58.574,56.618,57.945
2015-07-09,57.86,59.387,57.536,58.937
2015-07-10,58.837,59.063,57.502,58.36
2015-07-13,58.738,58.848,57.404,58.339
2015-07-14,58.199,58.349,57.537,57.707
2015-07-15,57.708,57.849,56.57,57.002
2015-07-16,56.969,57.26,56.389,56.75
2015-07-17,56.815,56.87,56.231,56.462
2015-07-20,56.419,57.067,55.25,55.963
2015-07-21,55.857,56.642,55.813,56.132
2015-07-22,56.166,56.24,55.343,55.843
2015-07-23,55.765,56.28,54.713,55.025
2015-07-24,54.908,55.633,54.255,55.4
2015-07-27,55.441,55.649,54.023,54.071
2015-07-28,54.214,55.03,54.079,54.701
2015-07-29,54.767,55.846,54.576,55.671
2015-07-30,55.757,56.387,55.179,55.914
2015-07-31,55.864,56.102,54.956,55.611
2015-08-03,55.829,55.829,54.654,54.987
2015-08-04,54.852,56.192,54.602,56.093
2015-08-05,55.994,56.304,55.581,55.855
2015-08-06,55.89,56.778,55.718,56.262
2015-08-07,56.279,57.598,56.161,56.417
2015-08-10,56.49,58.88,56.376,58.087
2015-08-11,58.236,58.703,57.491,58.41
2015-08-12,58.204,58.487,57.563,58.321
2015-08-13,58.371,58.508,57.679,57.805
2015-08-14,57.804,58.582,57.145,57.391
2015-08-17,57.551,57.832,57.282,57.598
2015-08-18,57.619,57.82,55.655,56.214
2015-08-19,56.186,57.949,55.959,57.565
2015-08-20,57.477,58.398,57.417,58.078
2015-08-21,58.044,58.281,56.324,56.837
2015-08-24,57.004,57.185,53.323,54.304
2015-08-25,54.226,55.085,53.708,54.29
2015-08-26,54.296,54.334,52.037,52.853
2015-08-27,52.831,55.122,52.75,54.614
2015-08-28,54.792,55.331,53.912,54.961
2015-08-31,54.852,55.48,54.156,55.22
2015-09-01,55.181,55.556,54.493,54.897
2015-09-02,54.943,55.859,54.514,55.393
2015-09-03,55.47,56.571,55.107,55.763
2015-09-04,55.801,56.353,55.04,55.372
2015-09-07,55.546,55.573,54.911,54.981
2015-09-08,55.123,56.348,54.66,55.823
2015-09-09,55.934,56.56,54.888,54.93
2015-09-10,54.944,55.938,54.662,54.945
2015-09-11,54.955,55.148,53.259,54.284
2015-09-14,54.055,54.253,53.441,53.649
2015-09-15,53.73,53.839,53.088,53.748
2015-09-16,53.702,55.694,53.358,55.579
2015-09-17,55.523,56.488,54.981,55.666
2015-09-18,55.824,56.778,55.351,56.537
2015-09-21,56.489,57.163,56.11,56.878
2015-09-22,56.885,57.059,55.439,55.804
2015-09-23,55.819,56.311,55.571,55.762
2015-09-24,55.926,57.159,55.541,57.157
2015-09-25,56.979,57.486,56.678,56.94
2015-09-28,57.084,57.237,54.866,55.081
2015-09-29,55.063,55.712,54.605,55.125
2015-09-30,55.0069,55.9922,54.8792,55.2389
2015-10-01,55.26,55.842,54.99,55.001
2015-10-02,55.2,58.047,54.784,57.803
2015-10-05,57.891,59.737,57.196,59.417
2015-10-06,59.292,60.717,59.099,59.78
2015-10-07,59.916,60.716,59.466,60.536
2015-10-08,60.489,60.499,57.911,58.79
2015-10-09,58.738,59.558,58.474,58.811
2015-10-12,58.726,59.619,58.573,58.881
2015-10-13,58.944,59.528,58.245,59.196
2015-10-14,59.18,59.778,58.642,59.526
2015-10-15,59.425,60.173,59.133,59.93
2015-10-16,59.937,60.208,59.451,59.809
2015-10-19,59.713,59.811,59.052,59.423
2015-10-20,59.264,59.877,59.082,59.733
2015-10-21,59.677,59.895,59.014,59.443
2015-10-22,59.41,60.969,59.245,60.659
2015-10-23,60.868,61.949,60.61,61.215
2015-10-26,61.095,61.972,60.895,61.354
2015-10-27,61.411,61.915,61.152,61.548
2015-10-28,61.68,63.349,61.521,62.617
2015-10-29,62.663,62.815,60.697,60.931
2015-10-30,60.8746,61.0475,59.6967,60.1021
2015-11-02,59.994,59.994,58.901,59.663
2015-11-03,59.624,59.814,59.052,59.265
2015-11-04,59.362,59.624,58.805,59.012
2015-11-05,59.013,59.079,58.334,58.57
2015-11-06,58.627,59.138,58.274,58.648
2015-11-09,58.615,58.776,57.139,57.645
2015-11-10,57.695,57.747,56.823,57.01
2015-11-11,57.054,57.429,56.004,56.228
2015-11-12,56.275,56.972,55.85,56.037
2015-11-13,56.119,56.634,55.896,56.159
2015-11-16,56.933,57.152,56.328,56.636
2015-11-17,56.681,56.997,56.431,56.708
2015-11-18,56.344,56.837,56.031,56.517
2015-11-19,56.49,57.2,56.207,56.563
2015-11-20,56.635,57.244,56.094,56.402
2015-11-23,56.44,56.657,55.518,56.551
2015-11-24,56.511,57.247,56.241,56.844
2015-11-25,57.026,57.19,56.572,57.064
2015-11-26,57.015,57.963,56.844,57.543
2015-11-27,57.673,57.693,56.286,56.851
2015-11-30,56.7394,57.338,56.5364,56.8886
2015-12-01,56.9187,57.3853,56.7616,57.1591
2015-12-02,57.2841,57.3768,56.4129,56.509
2015-12-03,56.5023,56.9132,55.4415,55.8491
2015-12-04,55.965,57.893,55.714,57.731
2015-12-07,57.486,58.268,56.776,56.964
2015-12-08,56.896,57.035,56.094,56.534
2015-12-09,56.688,56.874,55.772,55.916
2015-12-10,55.9584,56.4521,55.8687,56.1237
2015-12-11,56.0984,56.2801,54.6143,55.4109
2015-12-14,55.576,55.576,54.296,54.321
2015-12-15,54.438,54.83,54.078,54.494
2015-12-16,54.5075,56.2558,54.4005,55.8829
2015-12-17,55.7741,56.003,54.0417,54.5312
2015-12-18,54.6411,55.977,54.2256,55.4367
2015-12-21,55.2639,55.9143,54.9987,55.5137
2015-12-22,55.5276,55.806,55.1654,55.3094
2015-12-23,55.415,55.836,55.2941,55.7054
2015-12-24,55.6913,55.7344,55.3537,55.6592
2015-12-28,55.6367,55.7364,53.6133,53.9545
2015-12-29,53.9651,54.5016,53.8361,54.0719
2015-12-30,54.0613,54.2446,53.5323,54.0931
2015-12-31,53.7408,54.9053,53.7408,54.3394
2016-01-04,54.6812,56.2895,54.5299,55.0374
2016-01-05,55.208,56.3962,55.1697,56.0618
2016-01-06,56.0714,57.2361,55.7277,56.5875
2016-01-07,56.5125,57.4523,55.9793,56.8937
2016-01-08,56.9212,57.0404,55.6106,55.7839
2016-01-11,55.9666,56.4835,55.4583,55.5571
2016-01-12,55.6185,55.8281,55.2332,55.3487
2016-01-13,55.5593,56.8387,55.1952,56.6625
2016-01-14,56.5935,56.6754,55.5241,55.969
2016-01-15,56.1084,57.3218,55.6357,56.9944
2016-01-18,57.0386,57.6015,56.7833,57.0659
2016-01-19,57.0539,58.0008,56.9301,57.2375
2016-01-20,57.2018,58.5281,56.9408,58.3971
2016-01-21,58.3016,58.603,57.5806,58.2396
2016-01-22,58.2457,59.1214,57.7277,57.9842
2016-01-25,58.0452,59.0886,57.9291,58.6609
2016-01-26,58.7241,59.8422,58.681,59.3698
2016-01-27,59.3216,59.8569,58.8881,59.5343
2016-01-28,59.584,59.5909,57.812,58.0606
2016-01-29,58.1218,58.45,57.6118,58.221
2016-02-01,58.137,58.5364,57.3251,57.9477
2016-02-02,57.9585,58.0085,57.1904,57.7798
2016-02-03,57.7032,58.8466,57.5257,58.5663
2016-02-04,58.3632,58.8645,58.0256,58.6598
2016-02-05,58.7261,59.508,58.02,59.3345
2016-02-08,59.1612,61.5497,58.9254,60.8959
2016-02-09,61.0775,61.3906,59.8273,60.0375
2016-02-10,59.9999,60.1437,59.3649,59.6385
2016-02-11,59.9542,62.1036,59.7477,61.5036
2016-02-12,61.3628,61.887,61.0934,61.4546
2016-02-15,61.4785,61.4785,59.6476,60.4148
2016-02-16,60.298,60.9173,59.6486,60.1581
2016-02-17,60.0758,60.7965,59.9119,60.383
2016-02-18,60.4322,61.572,59.841,60.923
2016-02-19,61.0171,61.0794,60.2402,60.3334
2016-02-22,60.2107,60.3915,58.8659,59.9917
2016-02-23,60.0423,60.8839,59.9985,60.7773
2016-02-24,61.0004,61.9514,60.2532,60.5266
2016-02-25,60.3749,60.8392,59.4844,59.8876
2016-02-26,59.8643,60.0786,58.6355,58.8275
2016-02-29,58.8791,59.6863,58.4888,59.594
2016-03-01,59.5974,60.1062,58.7448,59.0543
2016-03-02,59.0415,60.0609,58.7706,59.4422
2016-03-03,59.3372,60.6366,59.0308,60.284
2016-03-04,60.1758,61.9625,59.9218,60.8393
2016-03-07,61.4728,62.3923,60.8189,61.5185
2016-03-08,61.6035,61.8834,60.1744,60.2643
2016-03-09,60.3927,60.6884,59.7676,60.1685
2016-03-10,60.0486,60.9504,59.83,60.5477
2016-03-11,60.4782,60.8787,59.4969,59.5881
2016-03-14,59.6185,60.9613,58.8913,59.1555
2016-03-15,59.1867,59.4144,58.6691,59.0857
2016-03-16,59.0051,59.9566,58.8631,59.6424
2016-03-17,59.6591,60.8346,59.2964,60.1875
2016-03-18,60.2377,61.1106,59.453,59.7806
2016-03-21,59.9536,60.091,59.3884,59.9997
2016-03-22,59.9897,60.909,59.8132,60.2763
2016-03-23,60.1462,60.4098,58.0086,58.2567
2016-03-24,58.2922,58.7694,57.8891,58.0817
2016-03-28,58.0244,58.2813,57.5427,57.9878
2016-03-29,57.8311,58.0079,57.1717,57.7094
2016-03-30,57.7791,58.0884,57.0857,57.3019
2016-03-31,57.3504,58.014,57.1956,57.5517
2016-04-01,57.5169,57.6952,55.2694,56.2938
2016-04-04,56.0321,56.4371,55.4874,55.596
2016-04-05,55.6541,56.9154,55.6154,56.76
2016-04-06,56.7318,56.9184,56.1371,56.4153
2016-04-07,56.5134,58.131,56.3494,57.5234
2016-04-08,57.5244,57.9826,57.1289,57.8867
2016-04-11,57.9391,59.8795,57.9111,59.6879
2016-04-12,59.7372,61.1509,59.1664,61.0213
2016-04-13,60.9726,62.0328,60.3885,61.6928
2016-04-14,61.6797,62.0459,60.9356,61.7134
2016-04-15,61.7429,62.1998,61.2725,61.8257
2016-04-18,61.869,62.1621,61.3374,61.6977
2016-04-19,61.7787,64.6726,61.5783,64.0684
2016-04-20,64.1048,65.2694,63.752,64.1621
2016-04-21,64.0991,67.1684,63.8214,65.0769
2016-04-22,65.1219,67.0645,64.6631,65.9281
2016-04-25,65.8617,67.1344,65.4942,66.4936
2016-04-26,66.4997,66.9321,65.3994,66.4502
2016-04-27,66.4048,67.6222,66.3566,66.7379
2016-04-28,66.7929,68.4077,66.4878,67.9774
2016-04-29,68.0977,69.1406,67.7743,68.0831
2016-05-02,68.0671,68.7818,66.5455,66.7256
2016-05-03,66.6485,67.3181,65.9627,66.5557
2016-05-04,66.5184,66.8086,65.8112,66.615
2016-05-05,66.6037,68.2172,66.3529,67.0083
2016-05-06,66.9881,68.1732,66.569,67.9249
2016-05-09,67.8941,67.9328,65.6871,66.3179
2016-05-10,66.2859,66.7258,65.801,66.465
2016-05-11,66.5584,68.2259,66.3776,67.4816
2016-05-12,67.4267,67.6425,65.848,65.8585
2016-05-13,65.9265,66.8587,65.33,66.6917
2016-05-16,66.2401,67.1978,65.9674,66.1381
2016-05-17,66.2453,66.8532,65.6737,66.62
2016-05-18,66.6064,66.8646,65.8026,66.2874
2016-05-19,66.0439,66.3304,64.212,64.9671
2016-05-20,64.9172,65.5216,64.747,65.0255
2016-05-23,64.9477,65.2488,64.1386,64.899
2016-05-24,64.9629,65.3567,64.313,64.4834
2016-05-25,64.4404,64.8324,64.067,64.3832
2016-05-26,64.391,65.2519,64.1403,64.3356
2016-05-27,64.278,64.4785,63.5014,63.9126
2016-05-30,64.034,64.057,62.7268,63.1372
2016-05-31,63.1911,63.6963,62.8262,63.0197
2016-06-01,63.0906,63.4324,62.1889,62.5694
2016-06-02,62.6,63.0893,62.3808,62.9834
2016-06-03,62.9157,63.7644,62.7204,63.3843
2016-06-06,63.2054,63.6641,62.8515,63.1918
2016-06-07,63.2235,63.2235,62.2482,62.7845
2016-06-08,62.8987,64.7689,62.8173,64.5871
2016-06-09,64.5669,66.4077,64.5347,66.2756
2016-06-10,66.1571,67.4888,65.8549,67.3867
2016-06-13,67.3144,68.27,66.5614,68.1772
2016-06-14,68.1756,69.0367,67.5251,68.7748
2016-06-15,68.7805,69.0272,68.2483,68.8799
2016-06-16,68.9382,71.1242,67.4757,67.761
2016-06-17,67.6653,69.0893,67.5334,68.4202
2016-06-20,67.9241,68.5125,66.9131,67.8848
2016-06-21,67.8498,68.1149,66.8757,67.5723
2016-06-22,67.6558,67.6837,66.6247,66.7969
2016-06-23,66.4089,67.6808,65.6924,66.155
2016-06-24,64.949,75.4436,64.9348,71.2688
2016-06-27,71.8139,72.5564,71.025,71.8211
2016-06-28,71.9062,72.0781,69.9501,71.1271
2016-06-29,71.0089,73.5703,70.9951,72.6568
2016-06-30,72.6391,74.2775,72.2937,73.7492
2016-07-01,73.8437,78.8074,73.7154,78.1444
2016-07-04,78.2238,83.5822,77.9574,80.9227
2016-07-05,80.858,81.4339,77.8372,79.8438
2016-07-06,80.227,82.411,79.7308,79.9596
2016-07-07,80.4191,81.1597,77.8635,78.8275
2016-07-08,78.8236,80.7703,77.3144,80.6875
2016-07-11,81.194,82.526,80.6103,81.232
2016-07-12,81.2659,81.8678,79.3899,80.1314
2016-07-13,80.1913,81.562,79.1306,80.8567
2016-07-14,80.9752,81.662,79.3534,80.4787
2016-07-15,80.6133,80.7365,79.768,80.0456
2016-07-18,80.6888,80.9402,78.1652,79.1367
2016-07-19,79.1534,79.5044,78.196,79.1528
2016-07-20,79.1773,79.5524,76.7536,77.1052
2016-07-21,77.0174,78.6662,76.1477,78.1547
2016-07-22,78.311,78.9082,77.4073,78.0355
2016-07-25,78.0999,78.2151,76.6954,77.5787
2016-07-26,77.6658,78.3601,77.1358,78.017
2016-07-27,77.9991,80.833,77.4015,80.4399
2016-07-28,80.5014,80.8945,79.1506,79.4416
2016-07-29,79.5058,79.9188,78.5869,79.3701
2016-08-01,79.3242,80.4763,79.1355,79.8492
2016-08-02,79.9158,80.5716,79.3281,79.3852
2016-08-03,79.508,79.9716,78.2733,78.3209
2016-08-04,78.3389,79.1064,77.0805,78.3923
2016-08-05,78.3234,78.8185,76.0312,76.0836
2016-08-08,75.3564,76.7956,75.3564,75.9832
2016-08-09,76.0079,76.3516,75.497,76.1501
2016-08-10,76.284,78.2068,76.2338,76.8503
2016-08-11,76.6313,77.4977,76.0279,76.4022
2016-08-12,76.528,77.0561,75.2172,75.4587
2016-08-15,75.5942,76.6584,75.2906,75.6714
2016-08-16,75.7005,76.3062,74.7031,75.0133
2016-08-17,75.0641,75.3771,73.9624,74.7324
2016-08-18,74.8996,75.5315,74.3359,74.6264
2016-08-19,74.7904,74.7951,73.0143,73.5831
2016-08-22,73.3161,73.3161,71.346,71.9957
2016-08-23,71.9095,72.6292,71.7343,71.7428
2016-08-24,71.8087,72.447,70.9373,70.9669
2016-08-25,70.9917,71.5733,70.6834,71.2172
2016-08-26,71.1459,72.8222,71.089,72.1475
2016-08-29,72.0837,73.3344,71.1565,73.2477
2016-08-30,73.3029,73.6188,72.5325,72.7954
2016-08-31,72.7893,73.696,72.5394,72.8749
2016-09-01,72.9627,73.8282,72.806,73.551
2016-09-02,73.6087,75.9745,73.4041,75.9219
2016-09-05,76.0365,76.2654,75.2755,76.091
2016-09-06,76.0333,77.574,75.8103,77.1915
2016-09-07,77.1206,77.509,75.8064,76.2362
2016-09-08,76.0658,76.5601,75.1994,75.3775
2016-09-09,75.3171,75.4776,73.6941,73.7809
2016-09-12,73.5748,74.2487,72.5137,74.1669
2016-09-13,73.8974,74.6841,72.9616,73.2298
2016-09-14,73.2837,74.0502,72.9969,73.1548
2016-09-15,73.0965,73.6622,72.3808,73.0607
2016-09-16,73.1714,73.2636,72.1547,72.6596
2016-09-19,72.6432,74.2404,72.534,73.7007
2016-09-20,73.6851,74.4474,73.3596,74.4474
2016-09-21,74.3288,76.3003,73.5987,76.0728
2016-09-22,76.0094,76.3817,75.1093,75.8939
2016-09-23,75.9732,76.1335,75.0581,75.3726
2016-09-26,75.3543,75.6154,73.9504,74.2715
2016-09-27,74.1701,74.5729,72.5881,73.0975
2016-09-28,72.9808,73.5981,72.5921,73.4929
2016-09-29,73.6587,74.222,72.9536,73.2495
2016-09-30,73.2523,76.0334,73.1416,73.3414
2016-10-03,73.4112,73.9048,71.646,72.1252
2016-10-04,72.1517,72.5647,68.1971,68.4668
2016-10-05,68.3832,69.2241,67.3879,68.0985
2016-10-06,68.097,68.5162,65.7043,66.4793
2016-10-07,66.4648,67.5324,65.6881,66.9071
2016-10-10,67.2032,68.2746,67.1726,67.5471
2016-10-11,67.5121,68.4538,67.2369,67.6486
2016-10-12,67.7175,68.4827,67.6631,68.2157
2016-10-13,68.2841,69.055,67.6767,67.9613
2016-10-14,68.0349,68.6332,67.6904,68.5277
2016-10-17,68.5148,68.8119,68.159,68.619
2016-10-18,68.6065,69.4967,68.5018,69.2469
2016-10-19,69.278,69.9872,69.023,69.4117
2016-10-20,69.496,69.974,67.9522,69.3581
2016-10-21,69.3197,69.8794,68.9361,69.8092
2016-10-24,69.7233,70.8942,69.5336,69.757
2016-10-25,69.9577,70.6608,69.6487,70.6608
2016-10-26,70.4803,70.8081,69.735,69.9268
2016-10-27,69.9654,70.376,69.6822,70.1546
2016-10-28,70.1113,70.7151,69.6366,70.1826
2016-10-31,70.3466,70.813,69.9479,70.2143
2016-11-01,70.1876,71.9407,70.0937,71.4934
2016-11-02,71.5025,72.8585,71.4312,72.1854
2016-11-03,72.2157,72.5457,70.243,71.3615
2016-11-04,71.4808,71.9707,70.7638,71.5356
2016-11-07,70.9701,71.5932,70.7108,71.2674
2016-11-08,71.3832,73.4321,71.308,72.1583
2016-11-09,72.2292,74.4887,71.5462,73.5356
2016-11-10,73.5008,75.6353,73.1785,74.6468
2016-11-11,74.7221,76.4409,70.0955,70.7966
2016-11-14,71.1265,71.6707,68.5522,69.7237
2016-11-15,69.6402,70.6989,69.2232,70.1886
2016-11-16,70.1657,70.8472,70.0652,70.7378
2016-11-17,70.6568,70.9387,69.3104,69.5916
2016-11-18,69.6749,70.0701,68.8835,69.429
2016-11-21,69.772,69.9067,69.016,69.1007
2016-11-22,69.143,70.3134,69.0441,69.1808
2016-11-23,69.1397,69.6724,67.9607,68.7254
2016-11-24,68.8577,68.9563,68.1696,68.4457
2016-11-25,68.5024,69.0229,67.7391,68.9219
2016-11-28,69.0958,69.969,68.6445,69.2189
2016-11-29,69.2974,69.7062,68.7727,69.1709
2016-11-30,69.261,69.9673,69.0172,69.43
2016-12-01,69.4628,70.2003,68.4155,69.5587
2016-12-02,69.6663,70.6743,68.867,70.1653
2016-12-05,71.8501,72.506,69.3296,70.0317
2016-12-06,69.9563,70.595,69.4451,69.5932
2016-12-07,69.5935,71.1244,69.173,70.5962
2016-12-08,70.6314,71.5384,70.1534,71.2453
2016-12-09,71.2222,71.9793,70.7555,71.0674
2016-12-12,71.1037,72.1497,70.2528,71.4678
2016-12-13,71.4353,71.7947,70.0874,70.4726
2016-12-14,70.4166,71.6741,70.2928,70.9494
2016-12-15,70.7927,71.538,67.6227,67.9516
2016-12-16,67.859,69.0798,67.6218,68.1154
2016-12-19,68.1117,68.6234,67.5415,67.8981
2016-12-20,67.9126,68.3719,66.5896,68.3678
2016-12-21,68.3531,68.5474,67.2737,67.4429
