Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2012-01-16,5191.7,5218.5,5158.6,5195.1
2012-01-17,5239.8,5249.9,5195.3,5211.7
2012-01-18,5167.8,5176.2,5091.5,5146
2012-01-19,5163,5194.3,5037.4,5039.8
2012-01-20,5045.3,5095.1,5003.8,5092.7
2012-01-23,5107,5150.2,5057.2,5108.8
2012-01-24,5113.5,5135.5,5070.7,5076.5
2012-01-25,5077.1,5161,5066.7,5147.9
2012-01-26,5114,5202.7,5091.4,5171.2
2012-01-27,5188.7,5217.1,5146.7,5196.4
2012-01-30,5163.5,5238.2,5142.7,5211.2
2012-01-31,5219,5237,5117.8,5122.7
2012-02-01,5153.3,5173.4,5102.8,5126.6
2012-02-02,5155.3,5197.1,5121.6,5179.5
2012-02-03,5188.9,5208.7,5130,5149.1
2012-02-06,5151.8,5169.1,5099.7,5146.3
2012-02-07,5172.3,5186.9,5108.9,5184.1
2012-02-08,5171.3,5228.7,5143.8,5226.4
2012-02-09,5216.8,5273.3,5197.4,5232.7
2012-02-10,5235.8,5301.8,5199.5,5296.2
2012-02-13,5262.3,5275.7,5185,5207.1
2012-02-14,5222.4,5238.2,5152.5,5179.8
2012-02-15,5182.6,5267.7,5148.4,5249.2
2012-02-16,5233.7,5263.7,5185.9,5204.3
2012-02-17,5225.1,5233.6,5164.5,5177.4
2012-02-20,5184.9,5209,5158.7,5176.9
2012-02-21,5181.1,5313.5,5176.6,5284.4
2012-02-22,5347.9,5445,5333.4,5428.3
2012-02-23,5423.3,5444.6,5385.8,5391.4
2012-02-24,5342,5358.2,5282.6,5285
2012-02-27,5272.3,5323.6,5261.9,5311.1
2012-02-28,5289.9,5319.1,5256.9,5280.3
2012-02-29,5276.9,5318.2,5173.8,5199.1
2012-03-01,5219.7,5250.7,5173.9,5230.9
2012-03-02,5256.5,5298.5,5243,5253.2
2012-03-05,5270,5285,5162.6,5180.1
2012-03-06,5199.2,5224.3,5082.8,5106.5
2012-03-07,5139.7,5178.6,5095.8,5151.6
2012-03-08,5173.1,5179.9,5046.6,5113.8
2012-03-09,5167,5235.8,5120.2,5230.7
2012-03-12,5236.1,5313.7,5228.8,5289.5
2012-03-13,5269.3,5349.5,5254.5,5341.2
2012-03-14,5338,5359.9,5283.9,5313.6
2012-03-15,5290.3,5331,5262,5306.3
2012-03-16,5308.6,5320.6,5216.7,5224.6
2012-03-19,5251.8,5261,5184.7,5194.5
2012-03-20,5195.6,5212.4,5132.3,5147.6
2012-03-21,5129.4,5169.2,5116.6,5141
2012-03-22,5118.3,5141.6,5062.5,5108.6
2012-03-23,5122.4,5129.8,5060.9,5077.8
2012-03-26,5112.4,5133.8,5052.5,5072.2
2012-03-27,5110.7,5167.8,5096.3,5138.3
2012-03-28,5070.1,5146.5,5070.1,5113.3
2012-03-29,5098.6,5143.9,5075.1,5080.1
2012-03-30,5076.4,5130.3,5041.4,5062.7
2012-04-02,5084.6,5143.5,5050.1,5111.1
2012-04-03,5143.2,5147.7,5103.8,5112.6
2012-04-04,5133.7,5135.1,5030.6,5031.6
2012-04-05,5037.2,5103.7,5028.4,5074.2
2012-04-09,5151.8,5173.1,5113.5,5115.8
2012-04-10,5164.6,5168.6,5057.2,5104.7
2012-04-11,5091,5106.8,5040.4,5058.9
2012-04-12,5048.3,5071.6,5006.1,5046.7
2012-04-13,5059.5,5097.4,5041.3,5061.5
2012-04-16,5039.9,5067.3,5024.8,5027.2
2012-04-17,4991.9,5017.1,4980.2,5009.3
2012-04-18,5044.8,5056,5003.1,5025.7
2012-04-19,5022.2,5064.6,5005.9,5017.6
2012-04-20,5013.1,5022.8,4986.9,4995.8
2012-04-23,4990.2,5015.6,4953.8,4978.4
2012-04-24,4953.7,4965.3,4895.5,4909.2
2012-04-25,4904.6,4923,4876.8,4878.5
2012-04-26,4893.6,4937.2,4884.6,4924.4
2012-04-27,4946.7,4962.2,4926.3,4935.6
2012-04-30,4929.8,4953.4,4921.2,4946.3
2012-05-01,4913.1,4942.7,4894.4,4923.5
2012-05-02,4899.8,4955,4897.7,4928.5
2012-05-03,4927.1,4933.6,4862.1,4864.3
2012-05-04,4877.1,4893.8,4845,4890.3
2012-05-07,4897.8,4919,4869.3,4885.9
2012-05-08,4889.27,4900.77,4843.93,4861.93
2012-05-09,4869.78,4895.92,4844.5,4895.06
2012-05-10,4914.98,4916.68,4840.89,4849.39
2012-05-11,4826.6,4842.02,4776.63,4814.94
2012-05-14,4820.29,4854.33,4815.77,4827.21
2012-05-15,4806.69,4929.65,4805.16,4923.07
2012-05-16,4894.56,4923.24,4848.76,4884.76
2012-05-17,4925.73,4983.5,4903.68,4955.36
2012-05-18,4978.72,5017.61,4935,4955.72
2012-05-21,4960.29,4971.58,4912.54,4920.71
2012-05-22,4929.93,4970.19,4915.19,4961.44
2012-05-23,4893.5,4940.74,4884.01,4920.64
2012-05-24,4907.93,4938.08,4889.19,4927.16
2012-05-25,4924.79,4961.95,4907.75,4955.05
2012-05-28,4946.51,4976.12,4924.74,4972.17
2012-05-29,4956.36,5007.06,4935.9,4973.92
2012-05-30,4928.86,4966.23,4902.03,4949.43
2012-05-31,4953.99,5001.89,4938.38,4995.43
2012-06-01,4961.01,5098.75,4955.72,5083.25
2012-06-04,5077.61,5088.53,4993.95,4996.65
2012-06-05,5035.61,5078.34,5015.48,5061.44
2012-06-06,5052.83,5103.95,5008.57,5031.88
2012-06-07,5010.29,5036.11,4853.44,4874.64
2012-06-08,4864.06,4914.39,4850.76,4889.16
2012-06-11,4883.75,5006.46,4878.24,5006.46
2012-06-12,4962.64,5041.94,4933.3,5035.97
2012-06-13,5013.47,5052.25,4966.54,4992.87
2012-06-14,5070.57,5104.52,5035.25,5059.97
2012-06-15,5045.9,5084.99,4993.5,5001.91
2012-06-18,4964.9,5049.38,4960.2,5032.34
2012-06-19,5036.37,5061.54,4933.62,4934.53
2012-06-20,4956.22,4958.08,4834.66,4877.35
2012-06-21,4863.38,4911.59,4854.56,4878.33
2012-06-22,4857.43,4881.99,4829.39,4864.79
2012-06-25,4897.4,4909.68,4857.26,4896.61
2012-06-26,4880.21,4896.1,4837.64,4847.51
2012-06-27,4810.39,4827.31,4755.38,4793.65
2012-06-28,4792.21,4832.93,4777.16,4787.44
2012-06-29,4766.04,4788.57,4720.65,4786.34
2012-07-02,4788.63,4846.84,4777.96,4843.17
2012-07-03,4878.84,4931.82,4857.24,4919.89
2012-07-04,4945.46,4988.16,4905.84,4950.3
2012-07-05,4980.2,5015.76,4961.25,5001.37
2012-07-06,4984.98,5025.97,4949.17,4997.6
2012-07-09,4993.53,4993.66,4931.91,4951.79
2012-07-10,4917.84,4935.73,4857.04,4858.97
2012-07-11,4857.18,4868.51,4812.15,4848.03
2012-07-12,4840.12,4877.69,4826.42,4863.65
2012-07-13,4882.43,4924.61,4872.83,4889.22
2012-07-16,4884.15,4900.85,4820.76,4823.4
2012-07-17,4830.8,4842.62,4783.34,4816.24
2012-07-18,4775.05,4814.89,4754.29,4754.29
2012-07-19,4760.51,4808.19,4752.7,4777.03
2012-07-20,4779.3,4822.52,4775.27,4820.32
2012-07-23,4809.44,4848.61,4781.47,4834.73
2012-07-24,4832.27,4846.81,4805.09,4835.31
2012-07-25,4833.84,4835.36,4794.42,4812.15
2012-07-26,4817.4,4824.95,4705.46,4713.04
2012-07-27,4737.68,4781.65,4665.24,4682.44
2012-07-30,4702.35,4734.67,4687.62,4712.97
2012-07-31,4749.49,4765.67,4708.99,4717.15
2012-08-01,4706.47,4722.09,4610.9,4666.18
2012-08-02,4668.26,4708.28,4614.45,4674.72
2012-08-03,4665.71,4668.98,4576.33,4603.85
2012-08-06,4601.21,4602.72,4525.09,4548.39
2012-08-07,4563.7,4613.27,4559.04,4599.33
2012-08-08,4601.88,4641.58,4597.54,4619.88
2012-08-09,4629.91,4662.99,4620.34,4649.72
2012-08-10,4625.34,4660.86,4612.26,4623.47
2012-08-13,4629.03,4643.49,4595.86,4605.83
2012-08-14,4576.89,4653.04,4576.61,4610.55
2012-08-15,4628.52,4647.04,4606.25,4624.29
2012-08-16,4626.47,4699.91,4589.25,4678.55
2012-08-17,4736.35,4835.93,4734.3,4835.45
2012-08-20,4862.55,4916.29,4810.51,4914.1
2012-08-21,4879.19,4904.59,4845.2,4896.19
2012-08-22,4928.8,4981.06,4910.17,4978.4
2012-08-23,5059.19,5061.02,4951.69,5045.93
2012-08-24,5008,5050.72,4989.98,5050.72
2012-08-27,5048.69,5056.03,4998.62,5049.5
2012-08-28,5005.37,5014.73,4945.19,4953.71
2012-08-29,4962.85,5039.69,4961.8,5037.29
2012-08-30,5053.41,5097.9,5032.24,5048.1
2012-08-31,5026.72,5079.79,4991.67,5078.06
2012-09-03,5108.62,5154.93,5102.76,5145.06
2012-09-04,5148.1,5205.08,5126.31,5199.86
2012-09-05,5189.47,5235.38,5152.32,5208.6
2012-09-06,5228.13,5251.38,5146.22,5163.17
2012-09-07,5119.79,5139.34,5085.88,5087.16
2012-09-10,5089.18,5150.37,5082.12,5147.06
2012-09-11,5131.74,5135.6,5075.09,5076.48
2012-09-12,5088.62,5231.28,5079.95,5219.26
2012-09-13,5218.98,5294.61,5202.71,5274.12
2012-09-14,5311.85,5317.2,5219.13,5284.85
2012-09-17,5284.14,5304.22,5203.72,5213.72
2012-09-18,5175.59,5272.25,5090.17,5154.55
2012-09-19,5129.58,5184.31,5114.22,5182.23
2012-09-20,5174.42,5202.3,5115.66,5197.76
2012-09-21,5216.87,5226.21,5155.86,5182.04
2012-09-24,5147.29,5207.24,5128.29,5200.63
2012-09-25,5202.61,5218.9,5170.4,5184.22
2012-09-26,5245.97,5254.58,5194.17,5248.64
2012-09-27,5249.04,5321.3,5242.47,5260.61
2012-09-28,5286.4,5304.16,5239.85,5299.39
2012-10-01,5281.17,5335.56,5252.53,5334.71
2012-10-02,5297.1,5332.35,5281.75,5327.18
2012-10-03,5322.65,5360.04,5305.91,5323.45
2012-10-04,5329.05,5381,5320.07,5364.73
2012-10-05,5402.73,5404.88,5294.25,5298.04
2012-10-08,5262.41,5318.5,5241.21,5296.6
2012-10-09,5333.27,5356.32,5309.49,5341.38
2012-10-10,5306.91,5325.26,5263.41,5299.54
2012-10-11,5310.01,5341.68,5293.97,5310.38
2012-10-12,5296.07,5307.9,5234.1,5234.35
2012-10-15,5205.77,5206.05,5107.79,5144.32
2012-10-16,5149.86,5165.45,5114.38,5125.79
2012-10-17,5144.61,5197.88,5133.71,5179.07
2012-10-18,5200.82,5211.97,5121.04,5121.91
2012-10-19,5130.97,5136.88,5054.16,5073.99
2012-10-22,5094.93,5094.95,5014.33,5034.04
2012-10-23,5036.48,5051.23,4986.57,4997.12
2012-10-24,4986.65,5033.38,4970.15,4997.1
2012-10-25,5028.67,5035.57,4988.78,4995.45
2012-10-26,4990.33,5016.47,4912.76,4914.66
2012-10-29,4948.24,4976.81,4902.72,4919.54
2012-10-30,4922.83,4965.31,4894.93,4934.21
2012-10-31,4935.34,5017.41,4932.31,4988.55
2012-11-01,5011.12,5037.49,4954.59,4976.51
2012-11-02,4962.33,4982.75,4914.3,4942.62
2012-11-05,4942.86,4979.96,4927.46,4946.53
2012-11-06,4969.31,5011.11,4921.98,4991.23
2012-11-07,4990.22,5017.57,4956.47,4973.78
2012-11-08,4991.28,5039.86,4977.49,5030.72
2012-11-09,5054.52,5126,5052.84,5064.88
2012-11-12,5108.17,5141.02,5094.27,5113.9
2012-11-13,5120.98,5239.61,5110,5202.41
2012-11-14,5237.35,5243.33,5154.89,5183.55
2012-11-15,5162.74,5165.31,5061.83,5099.15
2012-11-16,5072.41,5093.71,5035.57,5083.56
2012-11-19,5085.13,5111.27,5044.4,5085.73
2012-11-20,5087.19,5103.87,5043.34,5053.69
2012-11-21,5056.46,5070.63,5031.51,5060.9
2012-11-22,5045.89,5067.61,5019.21,5034.39
2012-11-23,5031.6,5131.85,5012.04,5122.82
2012-11-26,5091.92,5106.6,5061.1,5074.91
2012-11-27,5083.49,5119.6,5073.24,5095.35
2012-11-28,5079.51,5104.38,5028.99,5097.97
2012-11-29,5070.94,5106.15,5062.45,5078.73
2012-11-30,5073.53,5106.01,5028.48,5054.78
2012-12-03,5053.74,5085.62,5005,5076.22
2012-12-04,5026.35,5043.93,4969.11,4973.78
2012-12-05,4996.35,5018.65,4943.49,4975.18
2012-12-06,4962.65,5095.06,4959.09,5093.47
2012-12-07,5087.01,5124.88,5070.4,5100.54
2012-12-10,5144.97,5167.62,5131.71,5145.33
2012-12-11,5125.61,5141.36,5089.93,5137.33
2012-12-12,5124.43,5165.62,5098.17,5121.66
2012-12-13,5031.84,5072.9,5010.22,5040.84
2012-12-14,5050.44,5058.12,4986.74,4989.7
2012-12-17,4976.03,4998.49,4959.01,4992.98
2012-12-18,5002.69,5012.97,4911.02,4912.7
2012-12-19,4900.33,4915.9,4870.97,4878.82
2012-12-20,4901.27,4903.47,4738,4739.76
2012-12-21,4751.47,4778.88,4703.7,4740.84
2012-12-24,4765.96,4779.35,4724.74,4753
2012-12-26,4774.04,4793.86,4733.53,4750.65
2012-12-27,4757.93,4777.36,4673.5,4706.25
2012-12-28,4723.14,4729.92,4657.13,4665.65
2012-12-31,4704.2,4740.69,4667.78,4736.15
2013-01-02,4738.79,4833.62,4728.82,4822.77
2013-01-03,4854.39,4905.67,4823.04,4887.05
2013-01-04,4874.93,4913.59,4855.83,4889.89
2013-01-07,4922.07,4932.98,4862.97,4876.9
2013-01-08,4884.06,4951.02,4874.95,4948.19
2013-01-09,4958.79,5009.91,4941.2,4975.08
2013-01-10,5002.15,5030.74,4984.17,5008.94
2013-01-11,5036.78,5040.29,4964.91,4995.14
2013-01-14,5019.38,5127.34,5010.36,5088.83
2013-01-15,5167.11,5231.49,5167.11,5185.64
2013-01-16,5205.07,5249.37,5139.66,5231.79
2013-01-17,5187.53,5249.4,5166.77,5225.02
2013-01-18,5208.33,5252.49,5195.29,5200.61
2013-01-21,5219.39,5252.93,5203.84,5227.1
2013-01-22,5246.48,5317.51,5231.24,5303.82
2013-01-23,5294.39,5324.87,5248.29,5288.2
2013-01-24,5257,5313.5,5240.22,5259.79
2013-01-25,5267.31,5270.78,5176.74,5233.1
2013-01-28,5239.07,5271.29,5169.84,5178.39
2013-01-29,5213.89,5230.32,5174.82,5194.15
2013-01-30,5218.69,5223.05,5187.86,5201.68
2013-01-31,5216.85,5228.08,5141.24,5154.15
2013-02-01,5155.66,5167.4,5106.99,5128.22
2013-02-04,5197.09,5269.4,5144.17,5238.14
2013-02-05,5245.43,5262.72,5188.7,5232.64
2013-02-06,5267.91,5366.49,5256.18,5359.81
2013-02-07,5362.38,5418.18,5326.04,5350.65
2013-02-08,5309.83,5370.97,5286.05,5315.36
2013-02-11,5309.36,5321.57,5226.19,5238.36
2013-02-12,5261.45,5325.11,5232.17,5296.67
2013-02-13,5333.68,5356.27,5300.41,5332.45
2013-02-14,5335.94,5412.27,5328.88,5340.69
2013-02-15,5266.1,5315.51,5211.43,5249.16
2013-02-18,5277.25,5317.43,5264.01,5296.21
2013-02-19,5282.39,5325.46,5229.2,5267.35
2013-02-20,5220.77,5226.26,5072.71,5132.07
2013-02-21,5117.51,5125.58,5035.63,5106.01
2013-02-22,5125.45,5125.45,5045.65,5063.49
2013-02-25,5069.04,5111.51,5021.21,5066.34
2013-02-26,5060.17,5150.81,5038.52,5144.63
2013-02-27,5123.75,5154.41,5072.46,5087.22
2013-02-28,5054.94,5070.98,5001.22,5020.5
2013-03-01,4992.87,5029.88,4939.39,4971.53
2013-03-04,5003.06,5034.64,4966.36,4974.16
2013-03-05,5004.62,5045.16,4982.04,5013.99
2013-03-06,5032.38,5078.97,5002.01,5025.49
2013-03-07,5074.17,5091.06,5018.13,5031.87
2013-03-08,5065.61,5080.38,5019.93,5071.37
2013-03-11,5084.55,5099.3,5062.47,5079.69
2013-03-12,5078.49,5130.52,5043.79,5055.07
2013-03-13,5035.39,5104.18,5008.4,5074.32
2013-03-14,5051.25,5082.91,5042.43,5073.59
2013-03-15,5079.39,5083.23,5019.47,5031.45
2013-03-18,5068.78,5080.14,5025.27,5046
2013-03-19,5037.51,5074.17,4991.78,5023.84
2013-03-20,5025.55,5095.45,4983.3,5072.84
2013-03-21,5094.38,5139.12,5086.27,5127.23
2013-03-22,5134.97,5141.5,5053.2,5064.95
2013-03-25,5058.82,5131.66,5027.56,5110.97
2013-03-26,5092.84,5129.19,5051.61,5117.7
2013-03-27,5099.44,5165.18,5095.41,5150.97
2013-03-28,5164.51,5184.34,5069.14,5100.72
2013-04-02,5162.23,5179.81,5110.96,5124.04
2013-04-03,5090.76,5126.32,5012.88,5019.08
2013-04-04,4964.75,5003.54,4922.92,4932.65
2013-04-05,4930.07,4956.13,4844.18,4888.16
2013-04-08,4925.11,4932.9,4833.49,4864.14
2013-04-09,4875.73,4898.51,4831.11,4865.77
2013-04-10,4846.27,4864.89,4766.3,4771.82
2013-04-11,4767.03,4834.88,4748.45,4783.75
2013-04-12,4787.98,4805.5,4643.71,4665.17
2013-04-15,4581.2,4605.74,4410.04,4468.97
2013-04-16,4527.36,4547.43,4476.31,4499.51
2013-04-17,4469.29,4525.52,4437.54,4510.41
2013-04-18,4451.84,4534.24,4440.33,4477.43
2013-04-19,4524.4,4543.28,4427.25,4456.09
2013-04-22,4474.5,4535.03,4466,4499.15
2013-04-23,4492.17,4531.31,4454.44,4498.96
2013-04-24,4541.53,4560.8,4500.27,4550.59
2013-04-25,4570.57,4653.28,4556.67,4651.43
2013-04-26,4678.71,4765.94,4661.24,4687.34
2013-04-29,4714.69,4806.18,4685.33,4762.38
2013-04-30,4711.98,4792.56,4703.13,4736.72
2013-05-01,4751.99,4756.13,4610.44,4631.51
2013-05-02,4650.62,4726.2,4633.97,4718.27
2013-05-03,4760.15,4782.01,4672.68,4731.18
2013-05-06,4732.71,4781.98,4710.56,4779.95
2013-05-07,4721.61,4743.63,4657.92,4689.17
2013-05-08,4689.74,4712.99,4668.53,4700.03
2013-05-09,4707.85,4763.41,4686.77,4752.79
2013-05-10,4773.41,4795.69,4705.49,4745.2
2013-05-13,4746.39,4759.57,4714.37,4734.6
2013-05-14,4746.24,4828.82,4745.57,4810.6
2013-05-15,4805.62,4865.08,4779.5,4851.19
2013-05-16,4804.76,4829.92,4754.12,4788.51
2013-05-17,4816.83,4825.63,4703,4754.76
2013-05-20,4680.88,4845.57,4673.47,4814.86
2013-05-21,4789.07,4801.86,4686.57,4711.23
2013-05-22,4731.01,4783.87,4708.83,4775.63
2013-05-23,4757.76,4769.69,4692.73,4720.47
2013-05-24,4708.06,4732.91,4694.19,4712.43
2013-05-27,4716.95,4741.97,4680.3,4696.6
2013-05-28,4685.92,4776.02,4655.13,4741.4
2013-05-29,4761.44,4798.87,4730.97,4758.93
2013-05-30,4764.15,4863.8,4756.89,4850.2
2013-05-31,4847.67,4852.73,4786.49,4818.77
2013-06-03,4811.42,4894.1,4775.63,4870.02
2013-06-04,4854.47,4860.84,4777.02,4815.22
2013-06-05,4842.87,4951.16,4817.01,4940.91
2013-06-06,4914.28,4988.77,4887.84,4963.02
2013-06-07,4955.67,4999.11,4764.18,4799.95
2013-06-10,4795.37,4856.93,4779.85,4838.21
2013-06-11,4835.89,4845.29,4732.89,4746.05
2013-06-12,4759.22,4766.8,4700.9,4713.12
2013-06-13,4675.2,4694.42,4565.06,4573.53
2013-06-14,4579.99,4611.67,4548.89,4602.13
2013-06-17,4611.24,4615.07,4533.28,4545.03
2013-06-18,4521.33,4577.74,4504.13,4567.14
2013-06-19,4549.79,4578.15,4507.97,4521.51
2013-06-20,4546.6,4624.8,4421.13,4471.51
2013-06-21,4468.34,4543.14,4417.23,4529.25
2013-06-24,4492.96,4513.55,4387.5,4403.81
2013-06-25,4413,4470.96,4360.36,4452.15
2013-06-26,4366.16,4423.12,4341.35,4347.96
2013-06-27,4391.74,4415.96,4348.84,4374.73
2013-06-28,4325.93,4444.54,4298.75,4433.48
2013-07-01,4451.82,4589.57,4444.18,4558.26
2013-07-02,4561.38,4600.89,4535.71,4541.49
2013-07-03,4554.66,4573.2,4425.15,4447.87
2013-07-04,4467.39,4487.25,4402.19,4423.43
2013-07-05,4403.37,4467.26,4376.88,4423.33
2013-07-08,4451.08,4561,4446.61,4553.5
2013-07-09,4590.54,4647.55,4557.75,4597.02
2013-07-10,4585.42,4651.41,4583.24,4609.61
2013-07-11,4636.85,4682.81,4605.91,4650.55
2013-07-12,4644.52,4667.36,4615.27,4620.17
2013-07-15,4651.72,4672.9,4618.97,4663.56
2013-07-16,4634.72,4650.44,4597.51,4602.75
2013-07-17,4610.92,4644.96,4534.17,4534.6
2013-07-18,4555.32,4600.91,4549.84,4579.8
2013-07-19,4592.95,4624.09,4578.61,4599.22
2013-07-22,4613.28,4635.26,4575.75,4612.79
2013-07-23,4582.5,4597.4,4539.95,4580.36
2013-07-24,4577.18,4658.67,4564.6,4638.49
2013-07-25,4598.39,4643.32,4576.66,4640.76
2013-07-26,4591.99,4606.46,4499.18,4524.11
2013-07-29,4538.41,4600.27,4528.13,4573.1
2013-07-30,4561.83,4579.27,4528.49,4573.41
2013-07-31,4584.78,4604.74,4526.03,4546.15
2013-08-01,4593.36,4645.96,4567.82,4642.56
2013-08-02,4576.63,4623.03,4529.55,4611.47
2013-08-05,4591.32,4621.92,4568.16,4600.54
2013-08-06,4562.92,4597.42,4485.48,4497.46
2013-08-07,4485.34,4533.04,4473.32,4529.49
2013-08-08,4559,4660.36,4533.11,4642.36
2013-08-09,4625.67,4704.61,4622.24,4688.62
2013-08-12,4728.86,4748.25,4694.28,4721.36
2013-08-13,4701.5,4770.3,4699.95,4733.36
2013-08-14,4701.31,4765.87,4688.73,4753.02
2013-08-15,4769.5,4874.2,4755.71,4869.17
2013-08-16,4826.29,4845.01,4779.37,4844.77
2013-08-19,4818.9,4829.07,4774.46,4795.96
2013-08-20,4768.17,4793.11,4742.28,4781.72
2013-08-21,4757.7,4815.39,4754.82,4802.32
2013-08-22,4807.73,4884.98,4790.81,4877.11
2013-08-23,4882.73,4891.94,4833.56,4856.24
2013-08-26,4836.08,4890.19,4827.73,4874.17
2013-08-27,4887.93,4929.8,4825.5,4867.84
2013-08-28,4890.94,4943.39,4855.94,4925.65
2013-08-29,4897.98,4935.24,4884.3,4927.91
2013-08-30,4881.65,4927.82,4842.95,4910.23
2013-09-02,4927.78,4931.53,4876.99,4894.03
2013-09-03,4905.29,4980.3,4892.31,4972.08
2013-09-04,4964.06,4965.67,4818.79,4827.99
2013-09-05,4823.61,4862.18,4800.74,4844.6
2013-09-06,4834.09,4899.6,4805.47,4831.55
2013-09-09,4848.18,4850.73,4751.27,4761.48
2013-09-10,4748.9,4763.83,4687.39,4707.42
2013-09-11,4741.08,4749.1,4634.55,4651.6
2013-09-12,4634.55,4647.3,4532.58,4535.91
2013-09-13,4543.05,4570.76,4498.77,4550.98
2013-09-16,4567.32,4582.84,4495.95,4525.76
2013-09-17,4519.81,4561.66,4459.41,4466.7
2013-09-18,4472.55,4518.96,4436.83,4504.13
2013-09-19,4487.22,4571.77,4479.7,4522.3
2013-09-20,4539.66,4539.66,4447,4454.76
2013-09-23,4438.35,4470.92,4428.64,4438.06
2013-09-24,4434.94,4478.28,4407.6,4440.71
2013-09-25,4445.88,4475.96,4416.73,4426.85
2013-09-26,4428.27,4470.53,4405.42,4406.89
2013-09-27,4408.43,4428.27,4366.84,4413.36
2013-09-30,4430.96,4441.41,4356.08,4360.75
2013-10-01,4366.77,4377.81,4261.38,4285.19
2013-10-02,4305.44,4321.44,4274.79,4294.22
2013-10-03,4290.66,4299.33,4192.22,4206.09
2013-10-04,4216.66,4293.29,4212.82,4290.63
2013-10-07,4291.75,4318.36,4263.85,4309.83
2013-10-08,4302.08,4336.2,4293.7,4315.41
2013-10-09,4306.4,4328.04,4255.34,4267.39
2013-10-10,4279.62,4310.68,4259.16,4265.44
2013-10-11,4265.17,4279.26,4197.85,4221.47
2013-10-14,4213.71,4261.85,4202.24,4234.28
2013-10-15,4215.67,4263.7,4195.26,4242.75
2013-10-16,4238.85,4300.13,4231.31,4284.19
2013-10-17,4288.69,4367.11,4256.57,4358.01
2013-10-18,4353.06,4388.36,4336.48,4367.99
2013-10-21,4370.38,4402.15,4351.08,4353.82
2013-10-22,4356.95,4370.87,4330.01,4362.61
2013-10-23,4362.03,4370.46,4325.7,4333.24
2013-10-24,4340.54,4396.05,4337.59,4373.85
2013-10-25,4372.14,4398,4344.12,4387.81
2013-10-28,4386.11,4457.92,4372.49,4444.87
2013-10-29,4431.06,4460.71,4420.89,4428.57
2013-10-30,4425.75,4487.15,4411.41,4458.28
2013-10-31,4435.41,4477.16,4421.11,4453.69
2013-11-01,4461.23,4521.38,4443.6,4508.83
2013-11-04,4503.66,4518.68,4456.36,4484.55
2013-11-05,4487.35,4507.54,4469.27,4491.33
2013-11-06,4495.26,4521.44,4478.74,4502.37
2013-11-07,4512.55,4579.24,4496.49,4520.95
2013-11-08,4547.57,4562.96,4485.95,4505.73
2013-11-11,4498.74,4517.8,4454.26,4489.04
2013-11-12,4491.36,4523.56,4467.05,4475.16
2013-11-13,4465.2,4501.23,4442.3,4456.95
2013-11-14,4478.12,4521.93,4465.01,4491.2
2013-11-15,4494.35,4525.47,4430.16,4452.96
2013-11-18,4449.6,4462.8,4335.32,4341.23
2013-11-19,4354.78,4404.25,4318.93,4371.25
2013-11-20,4353.25,4368.43,4311.54,4330.27
2013-11-21,4335.33,4363.73,4310.03,4310.03
2013-11-22,4325.9,4338.76,4264.43,4273.95
2013-11-25,4267.89,4301.53,4243.05,4282.15
2013-11-26,4298.31,4300.63,4227.67,4246.17
2013-11-27,4241.35,4271.29,4168.22,4175.16
2013-11-28,4197.22,4205.65,4162.84,4197.41
2013-11-29,4180.41,4245.16,4164.52,4208.52
2013-12-02,4212.16,4224.07,4139.51,4143.38
2013-12-03,4163.67,4196.57,4138.72,4189
2013-12-04,4175.81,4255.98,4156.49,4222.67
2013-12-05,4212.25,4219.28,4141.27,4152.42
2013-12-06,4161.66,4178.24,4129.02,4138.61
2013-12-09,4137.8,4195.67,4127.63,4179.72
2013-12-10,4179.26,4246.39,4169.75,4201.14
2013-12-11,4192.72,4220.41,4180.31,4184.02
2013-12-12,4190.71,4204.12,4122.58,4131.38
2013-12-13,4122.47,4168.05,4111.47,4129.78
2013-12-16,4128.24,4145.53,4083.67,4114.54
2013-12-17,4119.53,4133.08,4072.08,4082.01
2013-12-18,4092.39,4114.74,4042.79,4049.37
2013-12-19,4058.48,4079.51,3993.95,4003.8
2013-12-20,4009.76,4058.23,3997.38,4037.68
2013-12-23,4042.49,4066.13,4006.79,4012.72
2013-12-24,4017.02,4041.16,4004.84,4025.18
2013-12-26,4062.88,4122.08,4053.31,4086.36
2013-12-27,4080.07,4150.01,4067.6,4139.32
2013-12-30,4123.09,4135.68,4063.96,4076.96
2013-12-31,4070.72,4138.44,4057.99,4124.15
2014-01-02,4137.51,4280.33,4125.91,4257.47
2014-01-03,4264.81,4334.78,4258.58,4318.27
2014-01-06,4266.91,4357.34,4266.84,4323.46
2014-01-07,4319.63,4344.71,4294.56,4332.97
2014-01-08,4322.57,4353.07,4297.51,4348.65
2014-01-09,4332.01,4364.99,4319.36,4338.79
2014-01-10,4330.11,4369.26,4325.63,4344.55
2014-01-13,4342.75,4380.59,4341.16,4364.39
2014-01-14,4376.3,4384.87,4302.83,4308.19
2014-01-15,4303.3,4364.14,4286.37,4353.99
2014-01-16,4358.12,4382.47,4315.68,4374.07
2014-01-17,4368.47,4467.82,4364.48,4459.59
2014-01-20,4479.18,4504.15,4464.83,4484.11
2014-01-21,4482.61,4492.53,4400.17,4440.58
