Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2017-01-10,4.13937,4.14745,4.11804,4.14179
2017-01-11,4.14377,4.17995,4.11407,4.1304
2017-01-12,4.1304,4.13443,4.09487,4.1211
2017-01-13,4.11646,4.1319,4.0944,4.11982
2017-01-16,4.1258,4.14345,4.1199,4.12715
2017-01-17,4.1272,4.1277,4.0713,4.0734
2017-01-18,4.07295,4.1079,4.07278,4.10075
2017-01-19,4.10075,4.12468,4.09351,4.10205
2017-01-20,4.10285,4.11222,4.0788,4.08525
2017-01-23,4.0822,4.08325,4.05538,4.05845
2017-01-24,4.0584,4.08006,4.05807,4.07317
2017-01-25,4.07378,4.0789,4.04856,4.05105
2017-01-26,4.05087,4.08009,4.04352,4.06852
2017-01-27,4.0681,4.07926,4.04349,4.05316
2017-01-30,4.0461,4.0781,4.03855,4.05005
2017-01-31,4.05015,4.0586,3.99724,4.00257
2017-02-01,4.00257,4.02335,3.99465,3.9985
2017-02-02,3.99849,4.01394,3.9764,4.00935
2017-02-03,4.00995,4.01525,3.978,3.99395
2017-02-06,3.9893,4.00665,3.9836,3.99635
2017-02-07,3.9965,4.04078,3.99415,4.0305
2017-02-08,4.0305,4.05886,4.02675,4.03484
2017-02-09,4.03489,4.05553,4.02934,4.05167
2017-02-10,4.05148,4.05441,4.03131,4.0387
2017-02-13,4.04115,4.07155,4.03685,4.06956
2017-02-14,4.06936,4.08573,4.04087,4.06814
2017-02-15,4.06807,4.08847,4.0645,4.0696
2017-02-16,4.0696,4.07129,4.04179,4.0447
2017-02-17,4.04455,4.0827,4.0399,4.08148
2017-02-20,4.07615,4.08188,4.06185,4.06935
2017-02-21,4.0694,4.09637,4.067,4.07761
2017-02-22,4.07738,4.09853,4.06542,4.07224
2017-02-23,4.07222,4.09032,4.06017,4.06655
2017-02-24,4.0667,4.08555,4.05768,4.0844
2017-02-27,4.0854,4.0901,4.05534,4.07285
2017-02-28,4.0728,4.08087,4.05663,4.0722
2017-03-01,4.0723,4.09203,4.04665,4.05705
2017-03-02,4.05705,4.09656,4.05705,4.08975
2017-03-03,4.0899,4.09883,4.04698,4.05263
2017-03-06,4.05325,4.0789,4.0484,4.07004
2017-03-07,4.07001,4.08314,4.0607,4.0743
2017-03-08,4.0746,4.09167,4.07155,4.0883
2017-03-09,4.0885,4.09485,4.0689,4.08975
2017-03-10,4.0913,4.0921,4.05387,4.06
2017-03-13,4.0585,4.07575,4.0474,4.06546
2017-03-14,4.06518,4.07946,4.0605,4.06985
2017-03-15,4.06985,4.0723,4.01405,4.0171
2017-03-16,4.0169,4.03115,3.9938,4.0004
2017-03-17,4.00045,4.00667,3.9811,3.9882
2017-03-20,3.9885,3.98979,3.9662,3.9739
2017-03-21,3.9739,3.97875,3.94253,3.95585
2017-03-22,3.9561,3.97834,3.95185,3.965
2017-03-23,3.9649,3.9706,3.94954,3.95585
2017-03-24,3.9558,3.96425,3.9394,3.9462
2017-03-27,3.93785,3.94,3.89927,3.91015
2017-03-28,3.9102,3.92475,3.89242,3.92197
2017-03-29,3.9219,3.9474,3.91725,3.92505
2017-03-30,3.92505,3.94675,3.92257,3.94265
2017-03-31,3.94295,3.9723,3.9409,3.96555
2017-04-03,3.9724,3.98886,3.95666,3.96925
2017-04-04,3.96945,4.00155,3.9665,3.9813
2017-04-05,3.98133,3.98431,3.9613,3.9672
2017-04-06,3.9669,3.98825,3.95792,3.98005
2017-04-07,3.97985,3.99254,3.9623,3.98825
2017-04-10,3.98855,4.00459,3.98645,3.9966
2017-04-11,3.9973,4.0113,3.99153,4.00423
2017-04-12,4.00423,4.0095,3.97546,3.98145
2017-04-13,3.98085,4.00522,3.9768,4.0016
2017-04-14,4.0015,4.0065,3.98821,3.99573
2017-04-17,3.98955,3.99965,3.98068,3.98602
2017-04-18,3.98501,3.99375,3.9414,3.94224
2017-04-19,3.9421,3.97694,3.9408,3.9746
2017-04-20,3.97505,3.98339,3.95642,3.98237
2017-04-21,3.98365,4.00374,3.97695,3.98887
2017-04-24,3.89215,3.93327,3.8903,3.90635
2017-04-25,3.90615,3.91115,3.85765,3.86215
2017-04-26,3.86235,3.89326,3.85695,3.87445
2017-04-27,3.8747,3.89306,3.8596,3.88125
2017-04-28,3.88135,3.88825,3.85485,3.8792
2017-05-02,3.874,3.8763,3.84144,3.846
2017-05-03,3.84405,3.86554,3.8363,3.86554
2017-05-04,3.86584,3.8686,3.8404,3.853
2017-05-05,3.8522,3.85612,3.82315,3.82485
2017-05-08,3.82385,3.87475,3.8115,3.87265
2017-05-09,3.87265,3.89728,3.8644,3.8882
2017-05-10,3.8873,3.89165,3.87192,3.87454
2017-05-11,3.87454,3.898,3.86562,3.89058
2017-05-12,3.89059,3.89117,3.85724,3.85778
2017-05-15,3.85032,3.85712,3.82134,3.82434
2017-05-16,3.82434,3.82434,3.74543,3.76548
2017-05-17,3.7642,3.78448,3.74889,3.74984
2017-05-18,3.75031,3.80542,3.7475,3.80006
2017-05-19,3.79929,3.8013,3.73932,3.74324
2017-05-22,3.7488,3.76153,3.72261,3.73495
2017-05-23,3.73407,3.76195,3.72537,3.75487
2017-05-24,3.75673,3.76292,3.72005,3.72254
2017-05-25,3.72244,3.73423,3.71145,3.72401
2017-05-26,3.7245,3.74876,3.7165,3.7455
2017-05-29,3.74045,3.75349,3.72757,3.74637
2017-05-30,3.74635,3.76848,3.72378,3.733
2017-05-31,3.7338,3.74035,3.71354,3.71934
2017-06-01,3.71905,3.75089,3.71355,3.73905
2017-06-02,3.73905,3.74139,3.70455,3.7078
2017-06-05,3.7083,3.73341,3.70564,3.72154
2017-06-06,3.72155,3.73827,3.71285,3.71815
2017-06-07,3.7183,3.74485,3.7168,3.73726
2017-06-08,3.73727,3.75373,3.73255,3.74805
2017-06-09,3.7482,3.76188,3.7338,3.73958
2017-06-12,3.73466,3.74831,3.72836,3.74274
2017-06-13,3.74218,3.74725,3.73422,3.74145
2017-06-14,3.74145,3.75079,3.71333,3.74164
2017-06-15,3.74164,3.8034,3.73845,3.79833
2017-06-16,3.79831,3.8003,3.75632,3.75824
2017-06-19,3.7598,3.78635,3.75294,3.7825
2017-06-20,3.7825,3.82015,3.77623,3.8144
2017-06-21,3.81432,3.82208,3.79645,3.80907
2017-06-22,3.80905,3.81655,3.7849,3.78615
2017-06-23,3.78619,3.79925,3.76828,3.77165
2017-06-26,3.7756,3.77726,3.74965,3.75774
2017-06-27,3.7578,3.76656,3.72467,3.7417
2017-06-28,3.74172,3.74715,3.70972,3.71775
2017-06-29,3.71792,3.73075,3.70349,3.708
2017-06-30,3.7078,3.71395,3.69615,3.7054
2017-07-03,3.7059,3.74245,3.70265,3.73752
2017-07-04,3.73737,3.748,3.72377,3.73168
2017-07-05,3.73179,3.75646,3.72413,3.72697
2017-07-06,3.72697,3.73897,3.70419,3.71239
2017-07-07,3.71277,3.7251,3.69692,3.71215
2017-07-10,3.72024,3.72424,3.70655,3.71761
2017-07-11,3.71756,3.72822,3.69393,3.69754
2017-07-12,3.69754,3.71521,3.68647,3.70771
2017-07-13,3.70783,3.7208,3.6933,3.7053
2017-07-14,3.70535,3.70815,3.6645,3.6647
2017-07-17,3.66866,3.67997,3.65837,3.6612
2017-07-18,3.66123,3.66335,3.62397,3.63617
2017-07-19,3.63605,3.6598,3.6347,3.65401
2017-07-20,3.65397,3.66859,3.61135,3.62167
2017-07-21,3.62167,3.66039,3.60978,3.65813
2017-07-24,3.65755,3.66478,3.63372,3.66376
2017-07-25,3.66375,3.66523,3.63315,3.65879
2017-07-26,3.65891,3.66865,3.61391,3.61722
2017-07-27,3.61723,3.65136,3.60942,3.64037
2017-07-28,3.64036,3.64201,3.6127,3.61794
2017-07-31,3.62099,3.63038,3.59139,3.59473
2017-08-01,3.59475,3.60849,3.59063,3.60207
2017-08-02,3.6021,3.60916,3.57536,3.59156
2017-08-03,3.59158,3.59824,3.56708,3.5742
2017-08-04,3.57373,3.61541,3.56764,3.60362
2017-08-07,3.60015,3.60907,3.59124,3.60485
2017-08-08,3.60485,3.63516,3.59704,3.6295
2017-08-09,3.6293,3.65102,3.62391,3.62849
2017-08-10,3.62849,3.65058,3.62685,3.63535
2017-08-11,3.63535,3.65176,3.61724,3.6252
2017-08-14,3.6288,3.64335,3.61888,3.63913
2017-08-15,3.63911,3.66721,3.63203,3.65581
2017-08-16,3.65573,3.66096,3.61923,3.62595
2017-08-17,3.626,3.65269,3.61915,3.64065
2017-08-18,3.64049,3.65272,3.63008,3.63076
2017-08-21,3.63646,3.64556,3.612,3.62169
2017-08-22,3.62159,3.64199,3.61813,3.632
2017-08-23,3.63205,3.64155,3.62269,3.62915
2017-08-24,3.62905,3.63719,3.60698,3.61115
2017-08-25,3.61115,3.61759,3.56527,3.57282
2017-08-28,3.5567,3.575,3.54361,3.5505
2017-08-29,3.5504,3.56282,3.5298,3.55494
2017-08-30,3.55494,3.5818,3.55019,3.5774
2017-08-31,3.57745,3.60133,3.56305,3.5632
2017-09-01,3.56335,3.58816,3.53879,3.58563
2017-09-04,3.5829,3.58566,3.55703,3.56455
2017-09-05,3.56445,3.57015,3.54865,3.55339
2017-09-06,3.55331,3.56841,3.54825,3.5612
2017-09-07,3.56082,3.5645,3.52629,3.53685
2017-09-08,3.53646,3.53781,3.5132,3.5284
2017-09-11,3.5308,3.55308,3.52619,3.55115
2017-09-12,3.5509,3.57495,3.54665,3.55805
2017-09-13,3.55805,3.60831,3.5496,3.60222
2017-09-14,3.60154,3.62184,3.5872,3.59085
2017-09-15,3.59075,3.5953,3.56304,3.58257
2017-09-18,3.5838,3.59948,3.57696,3.591
2017-09-19,3.59095,3.59125,3.56627,3.5692
2017-09-20,3.56915,3.60753,3.55666,3.59785
2017-09-21,3.59712,3.6063,3.57536,3.57935
2017-09-22,3.57945,3.58345,3.55766,3.57352
2017-09-25,3.5837,3.61964,3.57535,3.60975
2017-09-26,3.60985,3.65108,3.60393,3.6388
2017-09-27,3.6388,3.68398,3.63315,3.6822
2017-09-28,3.68225,3.69505,3.65074,3.66235
2017-09-29,3.66235,3.66833,3.62924,3.64897
2017-10-02,3.65075,3.6816,3.6461,3.6732
2017-10-03,3.6732,3.68799,3.65984,3.67653
2017-10-04,3.67656,3.6784,3.64454,3.65527
2017-10-05,3.65535,3.68099,3.64975,3.67425
2017-10-06,3.67451,3.6952,3.6724,3.67391
2017-10-09,3.67427,3.68031,3.65745,3.66104
2017-10-10,3.66104,3.66684,3.62821,3.63703
2017-10-11,3.63649,3.63999,3.59849,3.60005
2017-10-12,3.60005,3.6154,3.59576,3.60687
2017-10-13,3.60681,3.6103,3.57809,3.59485
2017-10-16,3.59929,3.60793,3.5797,3.58848
2017-10-17,3.58872,3.60641,3.58739,3.60086
2017-10-18,3.60087,3.60594,3.58597,3.5913
2017-10-19,3.59115,3.60173,3.57024,3.5751
2017-10-20,3.57505,3.601,3.57027,3.59938
2017-10-23,3.5957,3.6097,3.58984,3.59977
2017-10-24,3.59982,3.61268,3.59189,3.60879
2017-10-25,3.60879,3.61433,3.58185,3.58992
2017-10-26,3.59002,3.65465,3.5844,3.65091
2017-10-27,3.65091,3.67259,3.64713,3.6613
2017-10-30,3.66384,3.66384,3.64199,3.65055
2017-10-31,3.6505,3.65635,3.63537,3.63866
2017-11-01,3.63876,3.6489,3.63396,3.6441
2017-11-02,3.64413,3.64425,3.62504,3.63227
2017-11-03,3.63227,3.66107,3.62735,3.65686
2017-11-06,3.655,3.66477,3.64841,3.65071
2017-11-07,3.65071,3.67182,3.6487,3.66019
2017-11-08,3.66019,3.66417,3.64698,3.65475
2017-11-09,3.65477,3.65715,3.63188,3.63315
2017-11-10,3.6332,3.64363,3.618,3.6237
2017-11-13,3.62525,3.64064,3.6222,3.63155
2017-11-14,3.63166,3.63386,3.59876,3.60105
2017-11-15,3.60105,3.60525,3.57949,3.60465
2017-11-16,3.60507,3.60587,3.59295,3.6002
2017-11-17,3.59997,3.60268,3.58463,3.58973
2017-11-20,3.59925,3.6114,3.58721,3.60407
2017-11-21,3.60414,3.61033,3.58979,3.59578
2017-11-22,3.59624,3.59645,3.56145,3.56495
2017-11-23,3.56511,3.56618,3.5472,3.55138
2017-11-24,3.55159,3.55644,3.52381,3.52755
2017-11-27,3.52736,3.54088,3.51574,3.53721
2017-11-28,3.53734,3.55271,3.52868,3.548
2017-11-29,3.54795,3.55491,3.52898,3.54597
2017-11-30,3.5462,3.56177,3.51905,3.5347
2017-12-01,3.53465,3.5515,3.52369,3.543
2017-12-04,3.54523,3.5551,3.5396,3.54587
2017-12-05,3.5453,3.56475,3.54002,3.55844
2017-12-06,3.5585,3.57828,3.55186,3.5693
2017-12-07,3.56926,3.57827,3.56488,3.57497
2017-12-08,3.57419,3.58503,3.56566,3.56891
2017-12-11,3.56484,3.57286,3.55868,3.56695
2017-12-12,3.56695,3.59743,3.56388,3.58582
2017-12-13,3.58582,3.59371,3.56485,3.56635
2017-12-14,3.56624,3.58995,3.55918,3.58985
2017-12-15,3.5898,3.58985,3.5695,3.57775
2017-12-18,3.58668,3.58783,3.55465,3.5706
2017-12-19,3.56916,3.57327,3.54193,3.5478
2017-12-20,3.5478,3.55558,3.5275,3.54155
2017-12-21,3.5415,3.54475,3.53322,3.53639
2017-12-22,3.5367,3.55131,3.53285,3.5347
2017-12-26,3.53452,3.54568,3.52993,3.53911
2017-12-27,3.53915,3.54177,3.51616,3.521
2017-12-28,3.52105,3.52265,3.49144,3.50038
2017-12-29,3.50015,3.50045,3.47105,3.48035
2018-01-02,3.47615,3.47987,3.44885,3.4515
2018-01-03,3.45145,3.47246,3.44895,3.4535
2018-01-04,3.45383,3.45613,3.4353,3.43544
2018-01-05,3.43559,3.45609,3.42965,3.44925
2018-01-08,3.45071,3.49062,3.4455,3.4855
2018-01-09,3.48581,3.5155,3.48358,3.51198
2018-01-10,3.51123,3.51542,3.48087,3.494
2018-01-11,3.494,3.49866,3.46082,3.46145
2018-01-12,3.4615,3.46375,3.42084,3.42085
2018-01-15,3.41761,3.42416,3.3899,3.40135
2018-01-16,3.4007,3.42612,3.39734,3.403
2018-01-17,3.40298,3.42421,3.38618,3.4241
2018-01-18,3.42425,3.4244,3.39465,3.399
2018-01-19,3.39895,3.41551,3.39135,3.41505
2018-01-22,3.40324,3.4152,3.39792,3.39848
2018-01-23,3.39874,3.4132,3.38685,3.38865
2018-01-24,3.3887,3.3896,3.34275,3.34773
2018-01-25,3.3479,3.35381,3.3076,3.3486
2018-01-26,3.34825,3.34825,3.31389,3.33148
2018-01-29,3.32945,3.35972,3.32407,3.34855
2018-01-30,3.34782,3.36308,3.32717,3.35194
2018-01-31,3.35294,3.35429,3.32558,3.3455
2018-02-01,3.34555,3.35208,3.31779,3.32177
2018-02-02,3.32163,3.3551,3.31928,3.34585
2018-02-05,3.35326,3.36505,3.33304,3.36053
2018-02-06,3.36048,3.38595,3.34022,3.35685
2018-02-07,3.35694,3.4037,3.34817,3.40335
2018-02-08,3.40325,3.42431,3.38903,3.42265
2018-02-09,3.4225,3.43714,3.40445,3.4193
2018-02-12,3.41805,3.41886,3.38834,3.3914
2018-02-13,3.39125,3.3927,3.36891,3.37374
2018-02-14,3.37362,3.40575,3.33395,3.33581
2018-02-15,3.33626,3.3399,3.31879,3.32335
2018-02-16,3.32423,3.35659,3.30895,3.35182
2018-02-19,3.34933,3.354,3.32942,3.33292
2018-02-20,3.33279,3.36815,3.3313,3.36368
2018-02-21,3.3638,3.3988,3.36062,3.3984
2018-02-22,3.39825,3.41299,3.38113,3.39045
2018-02-23,3.39051,3.404,3.38565,3.39538
2018-02-26,3.3951,3.39877,3.37486,3.38534
2018-02-27,3.38564,3.41799,3.37623,3.41046
2018-02-28,3.41046,3.42967,3.40837,3.42485
2018-03-01,3.4249,3.44616,3.41212,3.41225
2018-03-02,3.41208,3.42351,3.39807,3.39937
2018-03-05,3.39385,3.41745,3.39385,3.39605
2018-03-06,3.39605,3.39927,3.3681,3.37064
2018-03-07,3.37058,3.40202,3.36837,3.3901
2018-03-08,3.3901,3.41936,3.37668,3.41415
2018-03-09,3.41433,3.42394,3.40067,3.40685
2018-03-12,3.40557,3.41852,3.39566,3.40852
2018-03-13,3.40855,3.41713,3.39397,3.39805
2018-03-14,3.39805,3.40924,3.38981,3.3961
2018-03-15,3.39601,3.42773,3.39201,3.42322
2018-03-16,3.42332,3.43855,3.41686,3.43204
2018-03-19,3.4318,3.44117,3.41606,3.4242
2018-03-20,3.42415,3.4566,3.41854,3.45434
2018-03-21,3.45439,3.45673,3.42329,3.42591
2018-03-22,3.42586,3.43591,3.41059,3.42676
2018-03-23,3.42688,3.43468,3.41566,3.42256
2018-03-26,3.42205,3.42473,3.3855,3.39175
2018-03-27,3.3915,3.4104,3.37903,3.39575
2018-03-28,3.39564,3.41945,3.38966,3.41534
2018-03-29,3.41547,3.42875,3.40922,3.4208
2018-03-30,3.42075,3.42349,3.41011,3.42045
2018-04-02,3.418,3.42829,3.41094,3.4221
2018-04-03,3.42205,3.43404,3.41036,3.41825
2018-04-04,3.4182,3.42954,3.41295,3.42021
2018-04-05,3.42026,3.43766,3.41912,3.4272
2018-04-06,3.42735,3.43534,3.41489,3.41728
2018-04-09,3.41953,3.42448,3.40037,3.4033
2018-04-10,3.40325,3.41096,3.38639,3.391
2018-04-11,3.3911,3.39128,3.37761,3.38318
2018-04-12,3.38318,3.39887,3.37991,3.38995
2018-04-13,3.39007,3.39488,3.37552,3.37791
2018-04-16,3.37975,3.382,3.35289,3.3552
2018-04-17,3.35525,3.37395,3.34654,3.36416
2018-04-18,3.36416,3.37699,3.35755,3.36446
2018-04-19,3.36456,3.38136,3.36014,3.37448
2018-04-20,3.3747,3.4048,3.37305,3.39756
2018-04-23,3.39775,3.44735,3.39704,3.4414
2018-04-24,3.44129,3.44812,3.43608,3.43892
2018-04-25,3.43881,3.48262,3.43804,3.47544
2018-04-26,3.47585,3.49668,3.46427,3.49315
2018-04-27,3.4931,3.50802,3.4696,3.47081
2018-04-30,3.4698,3.51165,3.46656,3.50917
2018-05-01,3.50917,3.57078,3.50603,3.56546
2018-05-02,3.56546,3.57966,3.53535,3.57187
2018-05-03,3.57257,3.57963,3.55193,3.56255
2018-05-04,3.56255,3.57616,3.54091,3.55085
2018-05-07,3.55053,3.5779,3.54302,3.57411
2018-05-08,3.57411,3.61948,3.56627,3.60883
2018-05-09,3.60895,3.63373,3.58437,3.59725
2018-05-10,3.59725,3.60035,3.54826,3.56529
2018-05-11,3.56627,3.57821,3.55756,3.57033
2018-05-14,3.56856,3.583,3.5529,3.58219
2018-05-15,3.58229,3.63853,3.57868,3.62789
2018-05-16,3.62799,3.64939,3.61465,3.61675
2018-05-17,3.61675,3.64756,3.60792,3.6425
2018-05-18,3.64245,3.66133,3.62566,3.65554
2018-05-21,3.65496,3.67415,3.63629,3.637
2018-05-22,3.63704,3.64808,3.61335,3.63695
2018-05-23,3.63685,3.695,3.63268,3.6766
2018-05-24,3.677,3.68521,3.65392,3.6758
2018-05-25,3.67655,3.70611,3.66327,3.7008
2018-05-28,3.6879,3.70681,3.66655,3.69855
2018-05-29,3.69855,3.76263,3.6958,3.7533
2018-05-30,3.75468,3.7663,3.68875,3.68963
2018-05-31,3.68968,3.7088,3.67034,3.69246
2018-06-01,3.69139,3.71451,3.67809,3.69182
2018-06-04,3.6909,3.69396,3.64852,3.65205
2018-06-05,3.65208,3.67823,3.64427,3.6522
2018-06-06,3.652,3.65295,3.61755,3.6233
2018-06-07,3.62335,3.62862,3.59698,3.6234
2018-06-08,3.6244,3.65751,3.62071,3.63572
2018-06-11,3.6328,3.63385,3.61095,3.62102
2018-06-12,3.62102,3.64964,3.61647,3.64355
2018-06-13,3.64385,3.65171,3.62235,3.6275
2018-06-14,3.62745,3.7061,3.60495,3.70217
2018-06-15,3.70194,3.71614,3.68125,3.69226
2018-06-18,3.69273,3.70802,3.68857,3.70355
2018-06-19,3.70365,3.74072,3.6965,3.7212
2018-06-20,3.721,3.73853,3.71457,3.72895
2018-06-21,3.72905,3.76165,3.71724,3.7282
2018-06-22,3.72835,3.73195,3.69487,3.70855
2018-06-25,3.7047,3.72655,3.70102,3.71193
2018-06-26,3.71195,3.72859,3.70361,3.72386
2018-06-27,3.72395,3.77283,3.70899,3.7649
2018-06-28,3.7649,3.7839,3.75925,3.7742
2018-06-29,3.7745,3.7749,3.73495,3.74564
2018-07-02,3.74386,3.80124,3.73545,3.7806
2018-07-03,3.78065,3.78745,3.76105,3.7688
2018-07-04,3.7687,3.77682,3.75355,3.75894
2018-07-05,3.75886,3.7603,3.71475,3.7225
2018-07-06,3.72265,3.72989,3.70201,3.70649
2018-07-09,3.70913,3.70954,3.6598,3.67263
2018-07-10,3.67262,3.7025,3.66445,3.67585
2018-07-11,3.6758,3.72641,3.67222,3.71933
2018-07-12,3.71981,3.7207,3.68932,3.7017
2018-07-13,3.70172,3.72842,3.69166,3.69177
2018-07-16,3.69405,3.69615,3.66856,3.67315
2018-07-17,3.6732,3.68975,3.66074,3.6856
2018-07-18,3.68565,3.716,3.68316,3.70175
2018-07-19,3.70175,3.74238,3.69844,3.7262
2018-07-20,3.72623,3.74059,3.68103,3.68246
2018-07-23,3.69105,3.70529,3.67712,3.701
2018-07-24,3.70105,3.71806,3.66892,3.6809
2018-07-25,3.681,3.69384,3.65989,3.66895
2018-07-26,3.66895,3.68496,3.65112,3.68375
2018-07-27,3.68375,3.6971,3.66915,3.67481
2018-07-30,3.6742,3.68098,3.64368,3.64905
2018-07-31,3.64822,3.6598,3.64208,3.65888
2018-08-01,3.65898,3.66897,3.64701,3.65618
2018-08-02,3.65638,3.69086,3.65215,3.689
2018-08-03,3.6891,3.70227,3.66562,3.68274
2018-08-06,3.6795,3.70899,3.67765,3.68605
2018-08-07,3.68585,3.68585,3.66335,3.6711
2018-08-08,3.6711,3.68395,3.66109,3.67235
2018-08-09,3.6722,3.71317,3.67111,3.7104
2018-08-10,3.71035,3.77735,3.7097,3.76618
2018-08-13,3.77931,3.79546,3.75142,3.77101
2018-08-14,3.77096,3.79913,3.75306,3.79455
2018-08-15,3.7945,3.84081,3.78678,3.80869
2018-08-16,3.80864,3.81207,3.77135,3.78474
2018-08-17,3.78464,3.79666,3.75097,3.75592
2018-08-20,3.7589,3.77498,3.749,3.75014
2018-08-21,3.75014,3.75104,3.69311,3.70535
2018-08-22,3.70575,3.71885,3.68036,3.68225
2018-08-23,3.68235,3.72078,3.68113,3.71638
2018-08-24,3.71628,3.71985,3.67303,3.67774
2018-08-27,3.67912,3.68884,3.64966,3.65807
2018-08-28,3.65797,3.66286,3.63696,3.65235
2018-08-29,3.65257,3.67756,3.64974,3.66217
2018-08-30,3.66217,3.69432,3.65882,3.68445
2018-08-31,3.6844,3.71397,3.66891,3.70651
2018-09-03,3.70853,3.71345,3.68784,3.69526
2018-09-04,3.69525,3.73864,3.69411,3.72171
2018-09-05,3.72186,3.74239,3.70828,3.72097
2018-09-06,3.72105,3.73615,3.70121,3.72036
2018-09-07,3.72033,3.74086,3.69298,3.73212
2018-09-10,3.73465,3.74889,3.71562,3.7187
2018-09-11,3.7187,3.72732,3.69486,3.71047
2018-09-12,3.71035,3.72786,3.69469,3.70325
2018-09-13,3.70322,3.71681,3.67576,3.68313
2018-09-14,3.68315,3.70748,3.66672,3.70337
2018-09-17,3.70284,3.70839,3.67443,3.68011
2018-09-18,3.68002,3.68739,3.66511,3.67436
2018-09-19,3.6743,3.68377,3.6623,3.67139
2018-09-20,3.67145,3.67645,3.64048,3.64299
2018-09-21,3.64301,3.66826,3.63666,3.66623
2018-09-24,3.66895,3.67378,3.64046,3.6564
2018-09-25,3.6564,3.66883,3.63677,3.64555
2018-09-26,3.6456,3.65256,3.62114,3.63981
2018-09-27,3.6398,3.66904,3.6333,3.66894
2018-09-28,3.66897,3.69876,3.66255,3.6865
2018-10-01,3.68534,3.70408,3.67929,3.70194
2018-10-02,3.70185,3.73545,3.70055,3.72107
2018-10-03,3.72107,3.75209,3.69736,3.7424
2018-10-04,3.7422,3.75615,3.7284,3.74326
2018-10-05,3.7432,3.75311,3.72355,3.7375
2018-10-08,3.73592,3.76465,3.73349,3.75405
2018-10-09,3.7542,3.77789,3.73947,3.74265
2018-10-10,3.74266,3.7531,3.73604,3.74919
2018-10-11,3.74904,3.74904,3.71364,3.72035
2018-10-12,3.72084,3.72614,3.7061,3.71865
2018-10-15,3.72063,3.72349,3.69577,3.70601
2018-10-16,3.70596,3.71249,3.69017,3.70309
2018-10-17,3.70306,3.73247,3.70005,3.73125
2018-10-18,3.73125,3.76328,3.72522,3.75825
2018-10-19,3.758,3.76565,3.72505,3.73165
2018-10-22,3.73325,3.74557,3.71304,3.74361
2018-10-23,3.7436,3.75814,3.73475,3.74465
2018-10-24,3.7448,3.78887,3.7435,3.78445
2018-10-25,3.78438,3.794,3.77001,3.79025
2018-10-26,3.79025,3.80886,3.77383,3.77812
2018-10-29,3.78055,3.8075,3.7728,3.80555
2018-10-30,3.80565,3.81998,3.7997,3.81815
2018-10-31,3.81815,3.8411,3.8119,3.83704
2018-11-01,3.83711,3.83856,3.78421,3.79148
2018-11-02,3.79154,3.7999,3.7705,3.78263
2018-11-05,3.78156,3.7975,3.76816,3.7739
2018-11-06,3.77395,3.78551,3.7655,3.7696
2018-11-07,3.76958,3.7775,3.73005,3.7514
2018-11-08,3.75145,3.77184,3.74114,3.76639
2018-11-09,3.76632,3.79372,3.76418,3.78252
2018-11-12,3.78974,3.8382,3.78402,3.8373
2018-11-13,3.83715,3.83785,3.79839,3.79985
2018-11-14,3.79985,3.81472,3.78196,3.79722
2018-11-15,3.79722,3.81275,3.77182,3.78878
2018-11-16,3.78884,3.81165,3.7702,3.77905
2018-11-19,3.77977,3.79437,3.77412,3.78157
2018-11-20,3.78159,3.79694,3.77319,3.7918
2018-11-21,3.7917,3.79269,3.76229,3.77811
2018-11-22,3.77792,3.77934,3.7624,3.7648
2018-11-23,3.7648,3.79063,3.7563,3.78748
2018-11-26,3.78535,3.79518,3.76681,3.79156
2018-11-27,3.79151,3.81042,3.78414,3.8013
2018-11-28,3.80106,3.81349,3.76306,3.77035
2018-11-29,3.77047,3.78587,3.76031,3.76455
2018-11-30,3.76455,3.79706,3.76071,3.79117
2018-12-03,3.78494,3.7856,3.76204,3.76732
2018-12-04,3.76719,3.78383,3.74796,3.7753
2018-12-05,3.77555,3.78759,3.76946,3.7737
2018-12-06,3.77401,3.7914,3.75017,3.7628
2018-12-07,3.76275,3.77655,3.75412,3.76219
2018-12-10,3.76514,3.78383,3.74719,3.7831
2018-12-11,3.78315,3.80467,3.7696,3.79953
2018-12-12,3.79953,3.80132,3.76729,3.7735
2018-12-13,3.7735,3.78841,3.76527,3.7819
2018-12-14,3.78235,3.81395,3.78005,3.79713
2018-12-17,3.79624,3.79668,3.77028,3.77436
2018-12-18,3.7743,3.78082,3.75732,3.7687
2018-12-19,3.7686,3.77336,3.74269,3.76736
2018-12-20,3.76738,3.76987,3.72964,3.74255
2018-12-21,3.74253,3.77592,3.73299,3.77524
2018-12-24,3.77418,3.7759,3.74142,3.74885
2018-12-26,3.75726,3.77669,3.75428,3.77085
2018-12-27,3.77099,3.78034,3.74905,3.75865
2018-12-28,3.75828,3.76613,3.74366,3.75858
2018-12-31,3.75931,3.76806,3.7391,3.74105
2019-01-02,3.74041,3.79614,3.73016,3.7909
2019-01-03,3.79083,3.8013,3.76044,3.7676
2019-01-04,3.76722,3.78643,3.75614,3.76007
2019-01-07,3.76035,3.76282,3.74148,3.74356
2019-01-08,3.74346,3.76799,3.74129,3.75583
2019-01-09,3.75578,3.75791,3.72123,3.72393
2019-01-10,3.72394,3.73843,3.71814,3.73625
